image_name,prompt
b85aed61-13f0-42e3-8c3e-f7e1ede0b88b.png,"3 d close - up macro portrait of the goddess ram skull in midsommar style surrounded by smoke and water energy flow mixed with jellyfish phoenix bird giant orchid flower and giant gladiola betta fish, intricate, elegant. translucent nautilus, highly detailed, by wlop, tooth wu, greg rutkowski, alena aenami "
b4bd61ba-f318-4c56-907a-4ca917ba008b.png,"the collective on stage : community and diversity, painting cuban socialistic realism "
cb61415f-6263-4a01-9771-820df54b3e6d.png,"giant cristal glowing and sparkling found in the ruins of an abandoned building un rural scotland, beautiful composition, ambient light, fog "
68f732d3-1b95-438b-8d22-6b59fecaf6d0.png,"a beautiful slim blonde goth girl, art by ilya kuvshinov and lois van baarle and ross tran and range murata and artgerm and andy warhol, norman rockwell, digital art, highly detailed, intricate, sharp focus, mystical trending on artstation hq, deviantart, pinterest, unreal engine 5, 4 k uhd image "
a03bde14-b882-4c4e-86ac-d94fa3b8c3cd.png,"a photorealistic detailed cinematic image of a beautiful vibrant realm, human evolution, mans life review, observing holographic memories, spiritual science, divinity, utopian, cumulus clouds, colorful flower garden, ornate structures, by david a. hardy, kinkade, lisa frank, wpa, public works mural, socialist "
f4e2b482-b9e8-4d1d-b72d-84ea8dbc4c39.png,"mysterious detailed cgi matte painting of a tinashe the space empress of the andromeda, by ellen jewett, alessio albi | symmetrical features, kawaii, photorealism, stunning, ornate, royally decorated, organic, growth, whirling gasses, glowing particles, refractive adornments, colorful torn nebulas, radiant vibrant colors "
bddf955a-af3b-4753-be62-225082aab986.png,a mouse made of cheese 
138dad70-75cb-411b-928d-baf5f51db454.png,"cyberpunk heist crew. the brawn. stunning portrait by moebius and ilya kuvshinov and will eisner and pixar. character design. cyberpunk 2 0 7 7 character art, blade runner 2 0 4 9 concept art. "
ce970116-bce0-4b28-bff4-f9bc4af7315c.png,"goth christina hendricks with flowers in her hand, sunny weather, tankoban, 4 k, tone mapping, akihiko yoshida, james jean andrei riabovitchev marc simonetti, yoshitaka amano, long hair, curly, h. hydrochaeri "
1de357f5-81c6-4d8e-ae36-7649d5b4dda3.png,"very detailed drawing of a hipster bearded purple care bear wearing lumberjack shirt and glasses in a white background, trending on artstation, flat colors, cartoon, cell shaded "
24d6948b-0982-40f9-b99a-6c605bb4c355.png,"picture of the meaning of art, surreal fantasy, by nietzsche, vivid light, colourful, trending on artstation "
cb533673-4135-4ceb-9ec2-d9a37e2d428b.png,fallout new vegas 
8c1dec2c-798a-4148-87a6-282eb8d164a2.png,
90ce547f-8fa6-427e-a6aa-71d7ac5c9e59.png,a ghost with major depression disorder with psychotic symptoms in a nightmare world. by artgerm and norman rockwell. 
15078743-e297-409a-9a9b-aebfaa6b0753.png,"a hyperrealistic painting of an epic boss fight against an ornate supreme dark overlord, cinematic horror by the art of skinner, chris cunningham, lisa frank, richard corben, highly detailed, vivid color, "
b3aca52d-1c49-4f84-87bb-320263ef2f15.png,"aged paper, concept art, colorful character sheet for huge six - legged extraterrestrial megafauna, retrofuture, fantastic planet, edgar rice burroughs, moebius, valerian, coherent, illustration, digital art, trending on artstation, hd, 8 k, good lighting, beautiful, rough paper, masterpiece "
d9824be4-3115-4b54-a0cb-7007e37d7b05.png,"mysterious detailed cgi matte painting exotic dark female space empress of the andromeda, by ellen jewett, alessio albi | symmetrical features, kawaii, photorealism, stunning, ornate, royally decorated, organic, growth, whirling gasses, glowing particles, refractive adornments, colorful torn nebulas, radiant vibrant colors "
3131c986-f126-4ea0-af45-ddfccc3e7322.png,"siberian malamute colorful husky cyberpunk chinese illustration concept art graphic design, by kim jung ji, katsuhiro otomo and junji ito. gradients "
659cfd2f-7879-4b7f-b604-d4628d5a5e70.png,"extremely beautiful and aesthetic white dress girl sitting on top of the city tower, mix of lunarpunk and clockpunk, moonlit night, lot of clock mechs, hyperdetailed symmetrical face and eyes, intricate 8 k, unreal engine, chiaroscuro, sharp focus, trending on artstation, by ilya kuvshinov and ferdinand knab and makoto shinkai "
a722739e-f36d-4419-af32-a0ba2bf6c2c2.png,"seagull on a beach, grey "
ab4be1ab-f496-480a-a840-dd3adf4507ba.png,"very detailed hipster long beard wish care bear portrait, 9 0 s cartoon, wearing lumberjack shirt, rainbow, trending on artstation by greg rutkowski loish rhads ferdinand knab "
5a459689-933f-438e-8745-ee5ced0aa0cc.png,the witch king of angmar by h r giger 8 k cinematic mood lighting hieronymus bosch albrecht durer gustave dore rembrandt greg rutkowaki 
e8a02178-63d6-4611-aea1-59bd49c2707e.png,"portrait of one! white anthropomorphic lion with helmet cyborg blue and gold, launching an attack!!, running to the camera, corpulent like a heroes of the storm, movie style, anime, by hajime sorayama and league of legends concept artists, cyberpunk, neon rain forest, concept art, octane render, artstation, high quality, 8 k "
181dbe68-b762-402c-8ef5-46c7477217aa.png,"a perfectly represented image of a beautiful slim introverted blue haired punk girl, art by ilya kuvshinov and lois van baarle and ross tran and range murata and artgerm and andy warhol, norman rockwell, mystical trending on artstation hq, pinterest, unreal engine 5, 4 k uhd image, "
ef8f80b0-5505-4428-89ca-8bc77556af80.png,"1 9 7 0's retro sci - fi graphic novel, fantasy, science fiction, by moebius and syd mead and josan gonzalez "
7fa6f9ff-ad20-493e-aa56-272ad0cc9ede.png,"a photorealistic detailed cinematic image of a beautiful vibrant iridescent future for human evolution, spiritual science, divinity, utopian, futuristic, cloud formations, ornate retreat, bridges, town, ornate shops, holographic space galaxies, autumn gardens, wildlife preservation, waterfall, multi dimensional illusion perspective, isometric, by paul delvaux, james christensen, rob gonsalves and tim white, david"
e486baeb-c003-45a6-bca9-05136edfaa64.png,"an old well seen from above and at the bottom of the well a man screaming, by makoto shinkai, greg rutkowski, artstation, high detailed, cgsociety, "
bd8ff972-364f-4873-81bd-ac92d3bc95e1.png,keanu leaves 
7c328a8f-8ff5-4d53-b9cd-5b01a863b1fb.png,"direction of time, diverging, fantasy "
540b920f-5e63-4781-8bdf-379c096f3231.png,"samus aran, detailed, artstation "
52bd23b6-0d5e-4dbe-9374-ef15a7430145.png,"judgement, full color, digital fantasy art, wallpaper model, gold embroidery, tarot card "
528c4a58-e15b-49e5-96dc-c58df6a86a18.png,"extremely detailed ultra realistic side view photo retro vintage sci fi hyper minimalist laser sniper rifle, detailed trigger, chemically propelled, electric, steel, wood accents, intricate detail, elegant sleek smooth body, railgun, chemrail, gauss, smooth utopian design, ultra high quality, octane, cod, destiny, warframe, terminator "
c343d7a4-5c24-4bcf-9f59-9e0aae8621bc.png,singer sia furler chubby body paint photoshoot artistic in studio 
1d99242a-10ee-4182-b96c-d346914a4ab9.png,"a photorealistic detailed superzoom image of a jpop idol in saturn, spiritualism, wordly, utopian, triumphant, cinematic, epic, grandiose, unhinged, biology, surrealistic, by jason felix, dan mumford, kinkade, lisa frank, lois van baarle, ross tran, wpa, public works mural, orthodoxy "
aa103ab7-0672-4085-abd9-7945d4f8c39c.png,"a photorealistic detailed image of the galactic federation of light, spiritual evolution, science, divinity, utopian, triumphant, cinematic, mathematics, futuristic, by jason felix, david a. hardy, kinkade, lisa frank, wpa, public works mural, socialist "
271890d5-58c2-4dc9-b311-530320aeb1a4.png,"only with red, red flowers of different types, red castle in background, red medieval big fat goblins, in the style of beksinski, parts by edward hopper, parts by rodcenko, parts by yue minjun, intricate and epic composition, red by caravaggio, insanely quality, highly detailed, masterpiece, red light, artstation, 4 k "
6b30b100-00f3-44fb-8c90-18523b8ff2d7.png,"portrait of olivia munn wearing epic bionic cyborg implants of different vibrant colors, detailed intricate, by dan mumford and naoto hattori, extremely beautiful and proportionate, masterpiece, intricate, highly detailed, digital painting, technology, artstation, concept art, crepuscular rays, smooth, sharp focus, illustration, background of neon wires, cyberpunk colors, volumetric lighting, art by artgerm and james jean and nick sullo "
117edc5d-4387-4599-9004-3fd682afc8bb.png,"bedouin man and woman and child in galaxy walking towards mosque surrounded by nebula, highly detailed, gold filigree, romantic storybook fantasy, soft cinematic lighting, award, disney concept art watercolor illustration by mandy jurgens and alphonse mucha and alena aenami, pastel color palette, featured on artstation "
01aed8c0-71d8-4531-baee-86981c96724a.png,"portrait keith richards, vivid, intricate, highly detailed, smooth, digital illustration by francoise nielly "
e547de41-75b1-4209-9fcd-581501861071.png,"enormous futuristic house on steep hill, garden, scifi ornate beautiful statues, rocks, trees, flowers, spacecraft, city in valley, jagged mountains, space, milky way, stars, moon, planets, john berkey, syd mead, craig mullins "
fa6268ed-ce4c-4afe-ae21-d5896fa186d4.png,"police in the streets of cyberpunk warsaw, ethereal lighting, haze, night time, michal lisowski, marthe jonkers "
59f2a436-def1-4b7e-ba05-4926d74046f2.png,"extremely detailed ultra realistic photographic side view ultra minimalist rifle coilgun, detailed trigger, chemically propelled, electric, smooth streamline, elegant sleek smooth body, white paint, battery and wires, railgun, chemrail, gauss, smooth utopian design, ultra high quality, octane, cod, destiny, warframe, terminator "
23ba4822-7295-4e60-b7bf-ee316f0b1196.png,"an elephant octopus chimera, in a jungle with ominous light from above, great photography, ambient light, fog, river "
7539c2bc-fea8-4166-bf48-f3098db85324.png,"cute monkey drinking beer. clean cel shaded vector art. behance hd by lois van baarle, artgerm, helen huang, by makoto shinkai and ilya kuvshinov, rossdraws, illustration, art by ilya kuvshinov "
a0aa176a-b425-4d73-9c02-acf458b55dd5.png,"velociraptor as a truck in the style of star wars, futuristic dramatic lighting, intricate photorealistic detail, many exotic high end features "
8a49da19-d8da-4270-9282-508e482f2deb.png,"foto of frankenstein reanimating a turtle, restored to color, 4 k "
fc04a433-29d1-46b8-8b7c-bbc339dd16e4.png,elon musk's face made of muskmelon 
2eb21c2a-4c07-4325-bfda-32a30c307662.png,"a painting of a desert punker by greg rutkowski, dark fantasy art, high detail, trending on artstation "
3433e649-287c-47eb-a104-80a2aacbe707.png,"illustration of a woman flying through the air, leaving a trail of strips of cloth, black hair wearing black clothes and cape made of long strips of fabric, medieval town landscape, trending on artstation, by dan mumford, yusuke murata, makoto shinkai, ross tran, josan gonzalez, cel shaded, flat colors "
e42b39fe-9591-4960-b1eb-a56e5dd28390.png,"glowing transparent crystal ball on a beautiful serene lake, beautiful lifelike fairy inside the ball, intricate details, ripples, moody sky, 8 k, octane render, low light "
d6041ca6-527d-4a5b-970d-7038665d8dd0.png,"woman reading, tentacles coming out of the book by alfred stevens "
e17949aa-5ac5-42cb-98de-bd29b197ecd4.png,"underground dungeon, ambient, gloomy, detailed, 8 k "
7bc8af16-597f-4729-8799-0d449d1357c8.png,darth jar jar binks 
fef1a087-5494-439e-813d-020cd98f29ea.png,"a photorealistic painting of an isometric nightmare cemetery horror by johfra bosschart, lisa frank, dark fantasy art, high detail, trending on artstation "
4f2a14e7-c7cb-4862-967e-4c248e6ef071.png,"game asset of futuristic military utensils of furniture and decoration, vehicles and mech, cockpit, in gouache detailed paintings, props, stylized, 2 d sprites, kitbash, arcane, overwatch, blue and pink color scheme, 8 k, close up "
9ee81b78-ca0b-41fc-bcf0-baf80cbb4596.png,thanos sleeping in bed next to yoda 
f479f0f2-d722-414d-8f06-4333a44da49e.png,"full body picture of a pirate girl, hard breathing, messy hair, very excited, sparkling eyes, front of the treasure box, jewels and gold on the background, coveted, beautiful and aesthetic and attractive and detailed face, specular reflection, occlusion shadow, intricate, bokeh, masterpiece, by ilya kuvshinov and jeremy lipking and quentin mabille "
b9c09e54-a158-4527-9400-83946804ad23.png,"a deep dark space with almost no sunlight, lit up only by lots and lots of fireflies floating in the space, glowing in an orange dim glow like dusk, by liu ye, trending on art station "
1e4d7c25-0af5-429e-b5d7-512e2238e283.png,"the omnipotent assassin, vivid award winning digital artwork, intricate black sharp iridescent hooded semi - cybernetic armour, beautiful iridescent technology and weapon, long spikes, glowing face, detailed realistic, specular colors, ornate colored gems, character art by greg rutkowski and artgerm "
d84a3c5c-8495-4943-ad76-ea24400d5296.png,a purple fat pig full from a feast 
374543e5-83a0-4ff4-93d3-9670218c9b89.png,"a digital painting of colossal black pyramid made of obsidian and gold, two large statues next to it, emerging from mud and tar, a swamp, in dust and sand, overgrown with plants, dried leaves, cinematic lighting, trending on artstation, national geographic photography, digital painting, elaborate matte painting "
ed5c8b9b-1064-4a22-be76-66f5ed1ba6ce.png,"things fall apart, by gregory crewdson and georg grosz "
21b632f3-4614-4c1b-a4e1-25d713fac297.png,"rowan atkinson as bernie sanders, radiant light, caustics, heroic, bright iridescent light, by gaston bussiere, bayard wu, greg rutkowski, maxim verehin "
